"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo"
"119","LA","SEA","Aviators","Cascades",19,18,2022-05-22,"2022-05-22-SEA-LA","Aviators","Cascades","regular",1526.94450313711,1266.73137396767,1528.94033088734,1264.73554621744
"118","MTL","NY","Royal","Empire",18,22,2022-05-27,"2022-05-27-NY-MTL","Empire","Royal","regular",1463.41499190676,1782.2296738474,1451.56358693032,1794.08107882384
"111","COL","SLC","Summit","Shred",21,20,2022-05-28,"2022-05-28-SLC-COL","Summit","Shred","regular",1433.34673016755,1466.5833873543,1441.52214155891,1458.40797596293
"112","SEA","POR","Cascades","Nitro",26,18,2022-05-28,"2022-05-28-POR-SEA","Cascades","Nitro","regular",1264.73554621744,1428.1252873037,1304.79560490915,1388.06522861199
"113","TB","PIT","Cannons","Thunderbirds",19,24,2022-05-28,"2022-05-28-PIT-TB","Thunderbirds","Cannons","regular",1246.96975888937,1274.70541630465,1215.61249836648,1306.06267682754
"114","OTT","NY","Outlaws","Empire",18,30,2022-05-28,"2022-05-28-NY-OTT","Empire","Outlaws","regular",1268.29318104676,1794.08107882384,1260.72074131315,1801.65351855745
"115","MAD","MIN","Radicals","Wind Chill",16,19,2022-05-28,"2022-05-28-MIN-MAD","Wind Chill","Radicals","regular",1610.69353674167,1583.57850467347,1584.14719938336,1610.12484203178
"116","DET","IND","Mechanix","AlleyCats",19,23,2022-05-28,"2022-05-28-IND-DET","AlleyCats","Mechanix","regular",859.145967844191,1396.55615654235,854.649556165477,1401.05256822107
"117","TOR","DC","Rush","Breeze",26,27,2022-05-28,"2022-05-28-DC-TOR","Breeze","Rush","regular",1473.11423204096,1650.28004129206,1464.69366457229,1658.70060876073
"110","OTT","MTL","Outlaws","Royal",21,24,2022-06-01,"2022-06-01-MTL-OTT","Royal","Outlaws","regular",1260.72074131315,1451.56358693032,1244.57612276555,1467.70820547793
"106","SLC","OAK","Shred","Spiders",30,21,2022-06-03,"2022-06-03-OAK-SLC","Shred","Spiders","regular",1458.40797596293,1343.30387151237,1472.54992830648,1329.16191916883
"107","PIT","MAD","Thunderbirds","Radicals",19,20,2022-06-03,"2022-06-03-MAD-PIT","Radicals","Thunderbirds","regular",1306.06267682754,1584.14719938336,1300.08879832639,1590.1210778845
"108","DAL","CAR","Legion","Flyers",18,26,2022-06-03,"2022-06-03-CAR-DAL","Flyers","Legion","regular",1581.40208680827,1836.21981436813,1560.77808384217,1856.84381733423
"109","DC","BOS","Breeze","Glory",25,20,2022-06-03,"2022-06-03-BOS-DC","Breeze","Glory","regular",1658.70060876073,1442.24510730605,1665.24366409282,1435.70205197396
"98","COL","OAK","Summit","Spiders",22,16,2022-06-04,"2022-06-04-OAK-COL","Summit","Spiders","regular",1441.52214155891,1329.16191916883,1453.63422157395,1317.04983915379
"99","TOR","NY","Rush","Empire",8,25,2022-06-04,"2022-06-04-NY-TOR","Empire","Rush","regular",1464.69366457229,1801.65351855745,1444.90987551373,1821.437307616
"100","POR","LA","Nitro","Aviators",20,21,2022-06-04,"2022-06-04-LA-POR","Aviators","Nitro","regular",1388.06522861199,1528.94033088734,1378.71183697441,1538.29372252492
"101","MIN","IND","Wind Chill","AlleyCats",28,13,2022-06-04,"2022-06-04-IND-MIN","Wind Chill","AlleyCats","regular",1610.12484203178,1401.05256822107,1620.65665168739,1390.52075856546
"102","DET","CHI","Mechanix","Union",20,28,2022-06-04,"2022-06-04-CHI-DET","Union","Mechanix","regular",854.649556165477,1591.33139377187,852.333830973795,1593.64711896355
"103","ATX","CAR","Sol","Flyers",21,20,2022-06-04,"2022-06-04-CAR-ATX","Sol","Flyers","regular",1460.89653678673,1856.84381733423,1481.2230856674,1836.51726845356
"104","PHI","BOS","Phoenix","Glory",24,22,2022-06-04,"2022-06-04-BOS-PHI","Phoenix","Glory","regular",1295.61004792022,1435.70205197396,1314.32346308232,1416.98863681185
"105","TB","ATL","Cannons","Hustle",16,18,2022-06-04,"2022-06-04-ATL-TB","Hustle","Cannons","regular",1215.61249836648,1594.27011603482,1209.29464111671,1600.58797328459
"97","SEA","LA","Cascades","Aviators",23,14,2022-06-05,"2022-06-05-LA-SEA","Cascades","Aviators","regular",1304.79560490915,1538.29372252492,1355.03751792099,1488.05180951309
"93","LA","POR","Aviators","Nitro",17,16,2022-06-10,"2022-06-10-POR-LA","Aviators","Nitro","regular",1488.05180951309,1378.71183697441,1492.42991999577,1374.33372649173
"94","CHI","MAD","Union","Radicals",22,21,2022-06-10,"2022-06-10-MAD-CHI","Union","Radicals","regular",1593.64711896355,1590.1210778845,1600.70277726354,1583.06541958452
"95","NY","DC","Empire","Breeze",25,21,2022-06-10,"2022-06-10-DC-NY","Empire","Breeze","regular",1821.437307616,1665.24366409282,1829.49070445566,1657.19026725317
"96","SLC","COL","Shred","Summit",20,25,2022-06-10,"2022-06-10-COL-SLC","Summit","Shred","regular",1472.54992830648,1453.63422157395,1438.65014441775,1487.53400546267
"86","MTL","TOR","Royal","Rush",20,21,2022-06-11,"2022-06-11-TOR-MTL","Rush","Royal","regular",1467.70820547793,1444.90987551373,1454.51816433006,1458.0999166616
"87","ATL","TB","Hustle","Cannons",23,18,2022-06-11,"2022-06-11-TB-ATL","Hustle","Cannons","regular",1600.58797328459,1209.29464111671,1603.04088721118,1206.84172719012
"88","SD","POR","Growlers","Nitro",20,18,2022-06-11,"2022-06-11-POR-SD","Growlers","Nitro","regular",1704.8230254006,1374.33372649173,1706.95674939084,1372.20000250149
"89","MIN","PIT","Wind Chill","Thunderbirds",20,14,2022-06-11,"2022-06-11-PIT-MIN","Wind Chill","Thunderbirds","regular",1620.65665168739,1300.08879832639,1624.65508547495,1296.09036453883
"90","IND","DET","AlleyCats","Mechanix",32,18,2022-06-11,"2022-06-11-DET-IND","AlleyCats","Mechanix","regular",1390.52075856546,852.333830973795,1392.07961626847,850.774973270781
"91","CAR","DAL","Flyers","Legion",23,15,2022-06-11,"2022-06-11-DAL-CAR","Flyers","Legion","regular",1836.51726845356,1560.77808384217,1842.32355404751,1554.97179824823
"92","OAK","COL","Spiders","Summit",24,29,2022-06-11,"2022-06-11-COL-OAK","Summit","Spiders","regular",1317.04983915379,1487.53400546267,1294.84072360165,1509.74312101481
"81","PHI","TOR","Phoenix","Rush",18,14,2022-06-17,"2022-06-17-TOR-PHI","Phoenix","Rush","regular",1314.32346308232,1458.0999166616,1342.04240645808,1430.38097328585
"82","OAK","SEA","Spiders","Cascades",20,19,2022-06-17,"2022-06-17-SEA-OAK","Spiders","Cascades","regular",1294.84072360165,1355.03751792099,1303.88828969406,1345.98995182858
"83","BOS","OTT","Glory","Outlaws",19,18,2022-06-17,"2022-06-17-OTT-BOS","Glory","Outlaws","regular",1416.98863681185,1244.57612276555,1420.18013216392,1241.38462741348
"84","ATL","CAR","Hustle","Flyers",18,22,2022-06-17,"2022-06-17-CAR-ATL","Flyers","Hustle","regular",1603.04088721118,1842.32355404751,1587.07970670841,1858.28473455028
"85","CHI","ATX","Union","Sol",24,21,2022-06-17,"2022-06-17-ATX-CHI","Union","Sol","regular",1600.70277726354,1481.2230856674,1609.03687530989,1472.88898762105
"75","DC","TOR","Breeze","Rush",26,16,2022-06-18,"2022-06-18-TOR-DC","Breeze","Rush","regular",1657.19026725317,1430.38097328585,1665.47305021726,1422.09819032176
"76","COL","SEA","Summit","Cascades",22,14,2022-06-18,"2022-06-18-SEA-COL","Summit","Cascades","regular",1509.74312101481,1345.98995182858,1520.32111901507,1335.41195382832
"77","LA","SD","Aviators","Growlers",19,20,2022-06-18,"2022-06-18-SD-LA","Growlers","Aviators","regular",1492.42991999577,1706.95674939084,1484.95172886927,1714.43494051734
"78","NY","OTT","Empire","Outlaws",21,15,2022-06-18,"2022-06-18-OTT-NY","Empire","Outlaws","regular",1829.49070445566,1241.38462741348,1830.32169462508,1240.55363724405
"79","PIT","DET","Thunderbirds","Mechanix",24,21,2022-06-18,"2022-06-18-DET-PIT","Thunderbirds","Mechanix","regular",1296.09036453883,850.774973270781,1297.4742501009,849.391087708716
"80","MAD","ATX","Radicals","Sol",18,19,2022-06-18,"2022-06-18-ATX-MAD","Sol","Radicals","regular",1583.06541958452,1472.88898762105,1568.44475289514,1487.50965431043
"74","SLC","SD","Shred","Growlers",23,18,2022-06-24,"2022-06-24-SD-SLC","Shred","Growlers","regular",1438.65014441775,1714.43494051734,1481.49541232162,1671.58967261347
"67","COL","SD","Summit","Growlers",27,21,2022-06-25,"2022-06-25-SD-COL","Summit","Growlers","regular",1520.32111901507,1671.58967261347,1554.58440453515,1637.3263870934
"68","SEA","OAK","Cascades","Spiders",17,22,2022-06-25,"2022-06-25-OAK-SEA","Spiders","Cascades","regular",1335.41195382832,1303.88828969406,1300.88515817097,1338.4150853514
"69","MIN","MAD","Wind Chill","Radicals",22,11,2022-06-25,"2022-06-25-MAD-MIN","Wind Chill","Radicals","regular",1624.65508547495,1568.44475289514,1644.78559683785,1548.31424153224
"70","ATX","DAL","Sol","Legion",26,20,2022-06-25,"2022-06-25-DAL-ATX","Sol","Legion","regular",1487.50965431043,1554.97179824823,1513.58702720418,1528.89442535448
"71","IND","CHI","AlleyCats","Union",23,24,2022-06-25,"2022-06-25-CHI-IND","Union","AlleyCats","regular",1392.07961626847,1609.03687530989,1384.66158374917,1616.45490782919
"72","TB","CAR","Cannons","Flyers",15,23,2022-06-25,"2022-06-25-CAR-TB","Flyers","Cannons","regular",1206.84172719012,1858.28473455028,1203.31059586294,1861.81586587745
"73","TOR","BOS","Rush","Glory",25,23,2022-06-25,"2022-06-25-BOS-TOR","Rush","Glory","regular",1422.09819032176,1420.18013216392,1433.35582913385,1408.92249335183
"66","POR","OAK","Nitro","Spiders",21,36,2022-06-26,"2022-06-26-OAK-POR","Spiders","Nitro","regular",1372.20000250149,1338.4150853514,1318.60331728961,1392.01177056329
"64","NY","MTL","Empire","Royal",29,14,2022-07-01,"2022-07-01-MTL-NY","Empire","Royal","regular",1830.32169462508,1454.51816433006,1834.47375995562,1450.36609899952
"65","CHI","MIN","Union","Wind Chill",22,25,2022-07-01,"2022-07-01-MIN-CHI","Wind Chill","Union","regular",1616.45490782919,1644.78559683785,1592.22031565883,1669.02018900821
"56","OTT","TOR","Outlaws","Rush",20,21,2022-07-02,"2022-07-02-TOR-OTT","Rush","Outlaws","regular",1240.55363724405,1433.35582913385,1232.53095445202,1441.37851192588
"57","IND","PIT","AlleyCats","Thunderbirds",28,26,2022-07-02,"2022-07-02-PIT-IND","AlleyCats","Thunderbirds","regular",1384.66158374917,1297.4742501009,1392.37574011669,1289.76009373338
"58","BOS","MTL","Glory","Royal",23,16,2022-07-02,"2022-07-02-MTL-BOS","Glory","Royal","regular",1408.92249335183,1450.36609899952,1434.23266343517,1425.05592891619
"59","DET","MIN","Mechanix","Wind Chill",19,33,2022-07-02,"2022-07-02-MIN-DET","Wind Chill","Mechanix","regular",849.391087708716,1669.02018900821,847.5034712997,1670.90780541723
"60","COL","LA","Summit","Aviators",24,15,2022-07-02,"2022-07-02-LA-COL","Summit","Aviators","regular",1554.58440453515,1484.95172886927,1572.13042959286,1467.40570381155
"61","PHI","DC","Phoenix","Breeze",21,22,2022-07-02,"2022-07-02-DC-PHI","Breeze","Phoenix","regular",1342.04240645808,1665.47305021726,1337.03147159094,1670.4839850844
"62","DAL","ATX","Legion","Sol",16,26,2022-07-02,"2022-07-02-ATX-DAL","Sol","Legion","regular",1528.89442535448,1513.58702720418,1483.77343799044,1558.70801456822
"63","CAR","ATL","Flyers","Hustle",18,16,2022-07-02,"2022-07-02-ATL-CAR","Flyers","Hustle","regular",1861.81586587745,1587.07970670841,1864.7352136928,1584.16035889306
"55","MTL","OTT","Royal","Outlaws",20,23,2022-07-07,"2022-07-07-OTT-MTL","Outlaws","Royal","regular",1425.05592891619,1232.53095445202,1394.09567419174,1263.49120917647
"52","SEA","SLC","Cascades","Shred",24,25,2022-07-08,"2022-07-08-SLC-SEA","Shred","Cascades","regular",1300.88515817097,1481.49541232162,1292.55257022051,1489.82800027208
"53","DC","PHI","Breeze","Phoenix",25,24,2022-07-08,"2022-07-08-PHI-DC","Breeze","Phoenix","regular",1670.4839850844,1337.03147159094,1671.80769009091,1335.70776658442
"54","DAL","ATL","Legion","Hustle",14,17,2022-07-08,"2022-07-08-ATL-DAL","Hustle","Legion","regular",1483.77343799044,1584.16035889306,1462.9985264718,1604.9352704117
"46","CAR","TB","Flyers","Cannons",20,11,2022-07-09,"2022-07-09-TB-CAR","Flyers","Cannons","regular",1864.7352136928,1203.31059586294,1865.36807447558,1202.67773508017
"47","POR","SLC","Nitro","Shred",14,28,2022-07-09,"2022-07-09-SLC-POR","Shred","Nitro","regular",1318.60331728961,1489.82800027208,1285.11082467377,1523.32049288792
"48","CHI","IND","Union","AlleyCats",23,15,2022-07-09,"2022-07-09-IND-CHI","Union","AlleyCats","regular",1592.22031565883,1392.37574011669,1600.98534546643,1383.61071030909
"49","PIT","DET","Thunderbirds","Mechanix",22,19,2022-07-09,"2022-07-09-DET-PIT","Thunderbirds","Mechanix","regular",1289.76009373338,847.5034712997,1291.16909385722,846.094471175859
"50","NY","BOS","Empire","Glory",32,18,2022-07-09,"2022-07-09-BOS-NY","Empire","Glory","regular",1834.47375995562,1434.23266343517,1837.99314864263,1430.71327474815
"51","ATX","ATL","Sol","Hustle",18,17,2022-07-09,"2022-07-09-ATL-ATX","Sol","Hustle","regular",1558.70801456822,1604.9352704117,1567.29879193911,1596.3444930408
"45","MAD","MIN","Radicals","Wind Chill",21,18,2022-07-10,"2022-07-10-MIN-MAD","Radicals","Wind Chill","regular",1548.31424153224,1670.90780541723,1570.68878668814,1648.53326026132
"42","MAD","IND","Radicals","AlleyCats",17,19,2022-07-15,"2022-07-15-IND-MAD","AlleyCats","Radicals","regular",1570.68878668814,1383.61071030909,1546.22165518142,1408.07784181582
"43","MTL","DC","Royal","Breeze",14,24,2022-07-15,"2022-07-15-DC-MTL","Breeze","Royal","regular",1394.09567419174,1671.80769009091,1373.40063165367,1692.50273262899
"44","SD","COL","Growlers","Summit",23,20,2022-07-15,"2022-07-15-COL-SD","Growlers","Summit","regular",1637.3263870934,1572.13042959286,1648.10744425967,1561.34937242659
"33","OAK","SLC","Spiders","Shred",19,22,2022-07-16,"2022-07-16-SLC-OAK","Shred","Spiders","regular",1392.01177056329,1523.32049288792,1372.81293889256,1542.51932455865
"34","TOR","PHI","Rush","Phoenix",23,25,2022-07-16,"2022-07-16-PHI-TOR","Phoenix","Rush","regular",1441.37851192588,1335.70776658442,1418.30120154893,1358.78507696137
"35","DET","MAD","Mechanix","Radicals",18,25,2022-07-16,"2022-07-16-MAD-DET","Radicals","Mechanix","regular",846.094471175859,1546.22165518142,843.466769530024,1548.84935682725
"36","OTT","DC","Outlaws","Breeze",17,24,2022-07-16,"2022-07-16-DC-OTT","Breeze","Outlaws","regular",1263.49120917647,1692.50273262899,1253.89692341427,1702.09701839118
"37","ATX","DAL","Sol","Legion",26,22,2022-07-16,"2022-07-16-DAL-ATX","Sol","Legion","regular",1567.29879193911,1462.9985264718,1577.71492317338,1452.58239523753
"38","LA","COL","Aviators","Summit",21,27,2022-07-16,"2022-07-16-COL-LA","Summit","Aviators","regular",1467.40570381155,1561.34937242659,1437.78982932895,1590.9652469092
"39","MIN","CHI","Wind Chill","Union",25,27,2022-07-16,"2022-07-16-CHI-MIN","Union","Wind Chill","regular",1648.53326026132,1600.98534546643,1626.89911852544,1622.61948720231
"40","PIT","CAR","Thunderbirds","Flyers",22,27,2022-07-16,"2022-07-16-CAR-PIT","Flyers","Thunderbirds","regular",1291.16909385722,1865.36807447558,1286.97257959299,1869.56458873981
"41","TB","ATL","Cannons","Hustle",17,26,2022-07-16,"2022-07-16-ATL-TB","Hustle","Cannons","regular",1202.67773508017,1596.3444930408,1190.26452030297,1608.757707818
"30","PHI","NY","Phoenix","Empire",19,24,2022-07-22,"2022-07-22-NY-PHI","Empire","Phoenix","regular",1358.78507696137,1837.99314864263,1352.20608441273,1844.57214119128
"31","SLC","LA","Shred","Aviators",19,16,2022-07-22,"2022-07-22-LA-SLC","Shred","Aviators","regular",1542.51932455865,1437.78982932895,1551.47276244731,1428.83639144029
"32","ATL","DAL","Hustle","Legion",27,20,2022-07-22,"2022-07-22-DAL-ATL","Hustle","Legion","regular",1608.757707818,1452.58239523753,1619.16390671637,1442.17619633916
"24","SEA","SD","Cascades","Growlers",18,22,2022-07-23,"2022-07-23-SD-SEA","Growlers","Cascades","regular",1292.55257022051,1648.10744425967,1282.34916551396,1658.31084896622
"25","IND","MIN","AlleyCats","Wind Chill",21,24,2022-07-23,"2022-07-23-MIN-IND","Wind Chill","AlleyCats","regular",1408.07784181582,1626.89911852544,1393.3338217729,1641.64313856836
"26","OAK","LA","Spiders","Aviators",22,18,2022-07-23,"2022-07-23-LA-OAK","Spiders","Aviators","regular",1372.81293889256,1428.83639144029,1393.50146115459,1408.14786917826
"27","BOS","DC","Glory","Breeze",21,23,2022-07-23,"2022-07-23-DC-BOS","Breeze","Glory","regular",1430.71327474815,1702.09701839118,1421.00584455911,1711.80444858022
"28","TB","DAL","Cannons","Legion",17,15,2022-07-23,"2022-07-23-DAL-TB","Cannons","Legion","regular",1190.26452030297,1442.17619633916,1215.24753896941,1417.19317767272
"29","PIT","CHI","Thunderbirds","Union",17,25,2022-07-23,"2022-07-23-CHI-PIT","Union","Thunderbirds","regular",1286.97257959299,1622.61948720231,1271.85257367443,1637.73949312087
"23","POR","SD","Nitro","Growlers",18,23,2022-07-24,"2022-07-24-SD-POR","Growlers","Nitro","regular",1285.11082467377,1658.31084896622,1274.56445640305,1668.85721723693
"18","ATX","TB","Sol","Cannons",30,10,2022-07-29,"2022-07-29-TB-ATX","Sol","Cannons","regular",1577.71492317338,1215.24753896941,1582.63882428796,1210.32363785484
"19","SLC","POR","Shred","Nitro",32,16,2022-07-29,"2022-07-29-POR-SLC","Shred","Nitro","regular",1551.47276244731,1274.56445640305,1558.91123660446,1267.1259822459
"20","DC","OTT","Breeze","Outlaws",24,17,2022-07-29,"2022-07-29-OTT-DC","Breeze","Outlaws","regular",1711.80444858022,1253.89692341427,1713.73191313822,1251.96945885627
"21","LA","OAK","Aviators","Spiders",25,24,2022-07-29,"2022-07-29-OAK-LA","Aviators","Spiders","regular",1408.14786917826,1393.50146115459,1414.88258777074,1386.76674256211
"22","MAD","CHI","Radicals","Union",15,21,2022-07-29,"2022-07-29-CHI-MAD","Union","Radicals","regular",1548.84935682725,1637.73949312087,1518.87901249272,1667.7098374554
"12","DAL","TB","Legion","Cannons",24,16,2022-07-30,"2022-07-30-TB-DAL","Legion","Cannons","regular",1417.19317767272,1210.32363785484,1425.63780951829,1201.87900600927
"13","COL","POR","Summit","Nitro",34,18,2022-07-30,"2022-07-30-POR-COL","Summit","Nitro","regular",1590.9652469092,1267.1259822459,1596.67986979589,1261.41135935921
"14","PHI","OTT","Phoenix","Outlaws",25,19,2022-07-30,"2022-07-30-OTT-PHI","Phoenix","Outlaws","regular",1352.20608441273,1251.96945885627,1365.04806768431,1239.12747558468
"15","SD","OAK","Growlers","Spiders",24,18,2022-07-30,"2022-07-30-OAK-SD","Growlers","Spiders","regular",1668.85721723693,1386.76674256211,1673.82096670365,1381.80299309539
"16","ATL","IND","Hustle","AlleyCats",23,21,2022-07-30,"2022-07-30-IND-ATL","Hustle","AlleyCats","regular",1619.16390671637,1393.3338217729,1622.97879962428,1389.51892886498
"17","CHI","DET","Union","Mechanix",33,18,2022-07-30,"2022-07-30-DET-CHI","Union","Mechanix","regular",1667.7098374554,843.466769530024,1667.99491169368,843.181695291745
"11","MIN","DET","Wind Chill","Mechanix",28,9,2022-07-31,"2022-07-31-DET-MIN","Wind Chill","Mechanix","regular",1641.64313856836,843.181695291745,1642.00312841282,842.821705447284
"8","SLC","SD","Shred","Growlers",19,16,2022-08-13,"2022-08-13-SD-SLC","Shred","Growlers","playoff",1558.91123660446,1673.82096670365,1588.02351133426,1644.70869197385
"9","DC","PHI","Breeze","Phoenix",23,18,2022-08-13,"2022-08-13-PHI-DC","Breeze","Phoenix","playoff",1713.73191313822,1365.04806768431,1717.91395245482,1360.86602836772
"10","MIN","IND","Wind Chill","AlleyCats",20,18,2022-08-13,"2022-08-13-IND-MIN","Wind Chill","AlleyCats","playoff",1642.00312841282,1389.51892886498,1646.4037582374,1385.1182990404
